name,approach_date,diameter_km,velocity_kmph,distance_km,is_hazardous
(2025 FO15),2025-04-06,0.036,51214.68,4316101.69,False
(2025 GY),2025-04-06,0.012,33234.67,346160.69,False
(2025 GH1),2025-04-06,0.047,16817.55,5239957.7,False
(2025 HJ1),2025-04-06,0.05,27814.83,8503197.7,False
(2025 HD43),2025-04-06,0.073,40474.99,19101641.89,False
(2003 GQ22),2025-04-07,0.324,32031.68,7500278.15,True
(2010 VD72),2025-04-07,0.292,44145.99,42217986.95,True
(2015 SC17),2025-04-07,0.153,76941.45,59482628.27,False
(2016 CP247),2025-04-07,0.113,10554.59,72892005.98,False
(2018 UQ1),2025-04-07,0.242,75905.19,47149702.33,True
(2020 RF2),2025-04-07,0.047,98115.58,58761758.77,False
(2021 FE3),2025-04-07,0.088,61127.27,48429455.76,False
(2021 XA1),2025-04-07,0.024,58990.64,74734305.97,False
(2025 FZ5),2025-04-07,0.161,36111.92,25321654.23,False
(2025 FS10),2025-04-07,0.061,20708.58,11756151.49,False
(2025 FF15),2025-04-07,0.16,26427.66,28634759.19,False
(2025 FF22),2025-04-07,0.078,11777.54,23941250.27,False
(2025 GW),2025-04-07,0.022,27369.46,890333.04,False
(2025 GC1),2025-04-07,0.142,78043.13,16490811.89,False
(2025 HD2),2025-04-07,0.098,53946.23,22348223.78,False
(2025 HP6),2025-04-07,0.434,87565.84,29488163.15,False
85953 (1999 FK21),2025-04-08,1.413,68356.99,12078251.71,False
(2003 HN16),2025-04-08,0.221,60494.56,55086209.92,False
(2005 KA),2025-04-08,0.068,37065.22,30606735.33,False
(2010 HA),2025-04-08,0.099,45929.19,37585103.2,False
(2016 FY2),2025-04-08,0.047,63066.88,64253465.94,False
(2020 RB6),2025-04-08,0.052,118362.81,70119118.57,False
(2021 GA168),2025-04-08,0.01,96364.78,12069538.57,False
(2022 SY24),2025-04-08,0.01,54248.39,19087290.04,False
(2025 DL28),2025-04-08,0.069,20158.67,6208894.56,False
(2025 FN14),2025-04-08,0.065,28419.87,5188277.26,False
(2025 FF18),2025-04-08,0.04,27050.5,3293825.69,False
(2025 GT),2025-04-08,0.026,48326.45,1779895.58,False
(2025 GK1),2025-04-08,0.061,40152.95,6274624.21,False
(2025 GR1),2025-04-08,0.046,37669.43,1753191.11,False
(2025 HA),2025-04-08,0.147,73166.8,7375128.74,False
(2025 HJ3),2025-04-08,0.033,19683.43,4855651.79,False
(2025 HV3),2025-04-08,0.063,37811.69,12122027.66,False
(2008 FW6),2025-04-09,0.375,96437.72,65299890.65,True
(2014 TL17),2025-04-09,0.156,31665.84,8937622.01,False
(2017 PK25),2025-04-09,0.052,61407.63,66855344.86,False
(2022 PX),2025-04-09,0.082,57476.67,70863889.74,False
(2022 SW),2025-04-09,0.056,76463.35,71281026.6,False
(2023 UY3),2025-04-09,0.025,10756.29,10527786.52,False
(2024 SM4),2025-04-09,0.092,38603.97,70611388.13,False
(2024 UZ9),2025-04-09,0.076,61125.44,64958929.58,False
(2025 FW12),2025-04-09,0.162,68150.76,21219321.16,False
(2025 GX),2025-04-09,0.026,14234.19,3061344.57,False
(2025 GA1),2025-04-09,0.026,18967.61,4794782.51,False
(2025 HX1),2025-04-09,0.073,32649.66,7531629.2,False
(2014 UV210),2025-03-30,0.025,11540.52,30347482.75,False
(2015 GK),2025-03-30,0.038,60327.97,23312095.95,False
(2016 CK137),2025-03-30,0.021,32222.11,70026078.45,False
(2016 UR5),2025-03-30,0.027,71307.51,70834158.21,False
(2017 FO91),2025-03-30,0.057,25472.96,16311206.21,False
(2020 BM1),2025-03-30,0.045,67371.89,59285471.32,False
(2020 TR1),2025-03-30,0.023,23648.51,45082580.52,False
(2020 VA4),2025-03-30,0.019,20288.33,4443922.09,False
(2023 HJ1),2025-03-30,0.031,30154.67,16479710.17,False
(2024 SP2),2025-03-30,0.009,18000.76,26596673.33,False
(2024 TV20),2025-03-30,0.118,39015.03,63022797.55,False
(2024 UY17),2025-03-30,0.005,22613.31,56774129.63,False
(2025 EJ1),2025-03-30,0.112,44951.04,13094642.21,False
(2025 FA4),2025-03-30,0.031,18872.72,10551996.28,False
(2025 FV5),2025-03-30,0.08,35451.75,19844643.33,False
(2025 FW7),2025-03-30,0.124,63582.22,8496775.31,False
(2025 FW11),2025-03-30,0.04,43198.79,2267317.38,False
(2025 FX12),2025-03-30,0.046,9660.63,15324561.46,False
(2025 FR13),2025-03-30,0.086,58792.08,1332409.45,False
(2025 FG18),2025-03-30,0.021,30166.31,1493490.48,False
(2025 GR),2025-03-30,0.04,54568.43,3268649.25,False
414800 (2010 SV3),2025-03-31,0.429,40882.04,23602491.09,False
(2005 SL),2025-03-31,0.196,34398.11,5510062.6,False
(2007 YN56),2025-03-31,0.149,33000.25,71833036.07,False
(2014 GT34),2025-03-31,0.278,61277.53,18662330.71,False
(2016 XB2),2025-03-31,0.292,64073.98,28009402.72,False
(2017 GL6),2025-03-31,0.145,56384.76,39192210.38,False
(2018 WE1),2025-03-31,0.036,31161.04,60249226.92,False
(2021 JL6),2025-03-31,0.067,21786.25,45166227.45,False
(2021 TX1),2025-03-31,0.021,116664.8,72417374.8,False
(2021 TZ2),2025-03-31,0.067,29581.67,46373400.36,False
(2024 FN3),2025-03-31,0.051,38409.51,36445222.56,False
(2025 FZ3),2025-03-31,0.031,25673.28,3233044.87,False
(2025 FQ7),2025-03-31,0.023,52643.34,2858211.53,False
(2025 FS11),2025-03-31,0.057,44992.13,6929486.79,False
(2025 FT14),2025-03-31,0.112,63794.07,16367659.47,False
(2025 FO20),2025-03-31,0.027,16759.9,3615796.26,False
(2025 GJ1),2025-03-31,0.043,16467.11,4171118.13,False
(2025 GO1),2025-03-31,0.081,28124.0,2927097.33,False
(2025 HK1),2025-03-31,0.107,36557.7,28313723.41,False
4034 Vishnu (1986 PA),2025-04-01,1.197,43128.81,23450595.57,True
(2014 GJ1),2025-04-01,0.086,21198.98,14228541.17,False
(2015 FU117),2025-04-01,0.077,24318.78,26632062.51,False
(2016 ED86),2025-04-01,0.052,57421.54,62026612.1,False
(2018 FF2),2025-04-01,0.284,71182.91,46523412.17,False
(2021 GN1),2025-04-01,0.031,50027.28,11080614.49,False
(2022 FR3),2025-04-01,0.18,26770.84,2532351.16,False
(2023 HM4),2025-04-01,0.017,26272.29,32074599.22,False
(2023 YH2),2025-04-01,0.192,82500.52,73295088.16,False
(2024 GM2),2025-04-01,0.136,65769.44,72840664.38,False
(2025 BQ2),2025-04-01,0.124,40048.99,24070970.43,False
(2025 DO7),2025-04-01,0.196,35584.89,22552968.95,False
(2025 FC6),2025-04-01,0.037,41073.42,4524128.45,False
(2025 FL7),2025-04-01,0.034,31446.8,4844882.32,False
(2025 FM7),2025-04-01,0.065,25363.04,13989641.94,False
(2025 FC8),2025-04-01,0.027,27242.81,7635976.09,False
(2025 FU14),2025-04-01,0.137,44106.25,21366032.23,False
(2025 FR16),2025-04-01,0.049,21733.29,19104822.18,False
(2025 FH21),2025-04-01,0.02,38102.31,1149656.49,False
(2025 GO),2025-04-01,0.039,29950.49,4008993.1,False
(2007 VZ137),2025-04-02,0.284,99470.25,54315588.86,True
(2013 RU5),2025-04-02,0.474,114647.65,58886435.04,False
(2016 WH),2025-04-02,0.023,63965.33,33819619.84,False
(2019 JG1),2025-04-02,0.028,20754.81,60953428.53,False
(2019 RE3),2025-04-02,0.16,62551.06,41398926.81,False
(2019 UJ),2025-04-02,0.025,48726.69,27311710.33,False
(2020 OG3),2025-04-02,0.026,28129.8,66524804.33,False
(2021 GD5),2025-04-02,0.022,66928.55,49099588.35,False
(2021 TK13),2025-04-02,0.049,17959.76,20594775.2,False
(2021 VC9),2025-04-02,0.023,24161.26,55975021.6,False
(2022 FX1),2025-04-02,0.041,37772.7,28027793.89,False
(2023 FT),2025-04-02,0.063,35386.4,13746738.85,False
(2024 UU2),2025-04-02,0.034,34845.11,46896431.18,False
(2025 DE6),2025-04-02,0.191,30638.07,10196426.95,False
(2025 FP6),2025-04-02,0.043,36265.47,7395728.48,False
(2025 FV7),2025-04-02,0.086,34758.6,11309635.44,False
(2025 FM18),2025-04-02,0.008,46131.22,277546.65,False
(2025 FN20),2025-04-02,0.075,68366.1,6123423.68,False
(2025 GA),2025-04-02,0.011,38355.0,85027.91,False
(2025 GL),2025-04-02,0.008,20997.54,434635.64,False
(2025 GG1),2025-04-02,0.07,34912.3,9968074.91,False
474163 (1999 SO5),2025-04-03,0.391,26905.53,10390261.54,True
(2019 UN2),2025-04-03,0.057,63023.2,59379197.34,False
(2020 SM2),2025-04-03,0.011,24669.08,58938723.67,False
(2021 VP6),2025-04-03,0.288,75575.35,69768617.51,False
(2024 UD6),2025-04-03,0.02,14989.59,34385657.32,False
(2025 FY14),2025-04-03,0.022,23242.26,549537.36,False
(2025 FA15),2025-04-03,0.045,78952.05,2079577.25,False
(2025 FO16),2025-04-03,0.033,44881.62,2091294.33,False
(2025 GB),2025-04-03,0.064,30309.64,723468.28,False
(2025 GJ),2025-04-03,0.012,21233.43,1450290.21,False
(2025 GM),2025-04-03,0.064,73150.89,9080652.99,False
(2025 GN),2025-04-03,0.054,37941.99,2784462.1,False
(2025 JB3),2025-04-03,0.129,38413.23,29091977.71,False
(2004 FC18),2025-04-04,0.087,66436.55,7033760.8,False
(2014 GQ17),2025-04-04,0.023,49314.51,39063153.94,False
(2017 FA102),2025-04-04,0.047,54558.64,4491937.81,False
(2020 CE),2025-04-04,0.059,46936.25,52054702.36,False
(2020 FH4),2025-04-04,0.012,10789.62,4898663.5,False
(2020 XT2),2025-04-04,0.069,22256.74,5268995.48,False
(2023 GC2),2025-04-04,0.021,22504.36,6612214.89,False
(2023 HR1),2025-04-04,0.034,98890.29,63158199.57,False
(2023 TH4),2025-04-04,0.023,61308.09,65695070.06,False
(2024 HA),2025-04-04,0.003,42689.0,59766102.85,False
(2024 UL8),2025-04-04,0.028,52533.95,55925146.09,False
(2025 FF3),2025-04-04,0.094,26268.63,8892985.72,False
(2025 FW5),2025-04-04,0.104,73271.4,5079236.75,False
(2025 DM53),2025-04-04,0.048,20241.78,10030984.11,False
(2025 FO7),2025-04-04,0.063,40389.6,11211854.15,False
(2025 GH),2025-04-04,0.07,73986.88,903944.68,False
(2025 HW4),2025-04-04,0.059,18512.05,20176146.74,False
(2005 GR33),2025-04-05,0.222,91815.57,60596016.52,False
(2007 SQ6),2025-04-05,0.212,23674.84,4192064.39,False
(2012 FT35),2025-04-05,0.009,49217.33,44568211.18,False
(2014 WU202),2025-04-05,0.026,21340.92,63275606.13,False
(2014 WP362),2025-04-05,0.136,45774.18,59369123.3,False
(2018 KF1),2025-04-05,0.041,69954.23,55173852.93,False
(2020 GM2),2025-04-05,0.113,89873.92,50762304.96,False
(2020 HR8),2025-04-05,0.025,28331.35,28473593.24,False
(2025 BC10),2025-04-05,0.794,82523.87,3705982.65,True
(2025 FU7),2025-04-05,0.036,28520.07,7578164.58,False
(2025 FM12),2025-04-05,0.024,25168.85,4186965.7,False
(2025 GD),2025-04-05,0.068,42025.47,949804.45,False
(2025 GS),2025-04-05,0.013,35778.46,170834.89,False
(2025 HL),2025-04-05,0.165,61486.68,17157377.48,False
(2019 TC2),2025-04-06,0.016,87619.85,70498067.34,False
(2021 RO16),2025-04-06,0.029,53682.73,37016688.35,False
(2022 GO),2025-04-06,0.042,97799.07,70713371.51,False
(2022 GO3),2025-04-06,0.025,54278.21,24558765.12,False
(2023 FQ13),2025-04-06,0.164,60032.18,29256449.25,False
(2025 DV40),2025-04-06,0.169,47190.52,6428465.55,False
(2025 FX14),2025-04-06,0.059,53473.53,5057926.66,False
(2025 FO15),2025-04-06,0.036,51214.68,4316101.69,False
(2025 GY),2025-04-06,0.012,33234.67,346160.69,False
(2025 GH1),2025-04-06,0.047,16817.55,5239957.7,False
(2025 HJ1),2025-04-06,0.05,27814.83,8503197.7,False
(2025 HD43),2025-04-06,0.073,40474.99,19101641.89,False
(2014 UV210),2025-03-30,0.025,11540.52,30347482.75,False
(2015 GK),2025-03-30,0.038,60327.97,23312095.95,False
(2016 CK137),2025-03-30,0.021,32222.11,70026078.45,False
(2016 UR5),2025-03-30,0.027,71307.51,70834158.21,False
(2017 FO91),2025-03-30,0.057,25472.96,16311206.21,False
(2020 BM1),2025-03-30,0.045,67371.89,59285471.32,False
(2020 TR1),2025-03-30,0.023,23648.51,45082580.52,False
(2020 VA4),2025-03-30,0.019,20288.33,4443922.09,False
(2023 HJ1),2025-03-30,0.031,30154.67,16479710.17,False
(2024 SP2),2025-03-30,0.009,18000.76,26596673.33,False
(2024 TV20),2025-03-30,0.118,39015.03,63022797.55,False
(2024 UY17),2025-03-30,0.005,22613.31,56774129.63,False
(2025 EJ1),2025-03-30,0.112,44951.04,13094642.21,False
(2025 FA4),2025-03-30,0.031,18872.72,10551996.28,False
(2025 FV5),2025-03-30,0.08,35451.75,19844643.33,False
(2025 FW7),2025-03-30,0.124,63582.22,8496775.31,False
(2025 FW11),2025-03-30,0.04,43198.79,2267317.38,False
(2025 FX12),2025-03-30,0.046,9660.63,15324561.46,False
(2025 FR13),2025-03-30,0.086,58792.08,1332409.45,False
(2025 FG18),2025-03-30,0.021,30166.31,1493490.48,False
(2025 GR),2025-03-30,0.04,54568.43,3268649.25,False
(1994 GL),2025-03-23,0.047,79814.35,52987376.37,False
(2007 EE26),2025-03-23,0.036,69076.23,72221520.49,False
(2011 GP44),2025-03-23,0.078,55128.86,25052654.06,False
(2013 FY7),2025-03-23,0.187,34169.33,73098359.58,False
(2014 HL123),2025-03-23,0.188,24927.0,27338980.7,False
(2014 TJ33),2025-03-23,0.141,66323.3,32662928.15,False
(2019 HM3),2025-03-23,0.024,47176.48,39363374.81,False
(2021 FP),2025-03-23,0.161,79091.75,26854911.35,False
(2022 GS3),2025-03-23,0.084,45860.53,22884919.99,False
(2022 OC3),2025-03-23,0.013,10744.56,16677411.59,False
(2023 VO6),2025-03-23,0.014,28931.86,25024387.65,False
(2024 FB),2025-03-23,0.041,83486.47,70241974.61,False
(2025 CT2),2025-03-23,0.18,43954.55,27236782.95,False
(2025 DA15),2025-03-23,0.061,27928.82,6482838.55,False
(2025 EL4),2025-03-23,0.372,63724.95,12054571.59,False
(2025 FY1),2025-03-23,0.026,51562.74,675099.16,False
(2025 FC2),2025-03-23,0.012,48307.23,252897.14,False
(2025 FY6),2025-03-23,0.004,84335.73,21944.26,False
(2025 FP12),2025-03-23,0.054,22373.72,8345756.35,False
(2025 FQ12),2025-03-23,0.01,41752.04,490743.77,False
(2025 FL18),2025-03-23,0.053,28402.78,6662985.28,False
(2025 HT6),2025-03-23,0.124,23023.58,8745497.94,False
(2003 HT42),2025-03-24,0.065,48453.67,39809222.2,False
(2006 QS23),2025-03-24,0.568,64801.95,31072890.46,False
(2016 FK14),2025-03-24,0.429,41480.25,27228059.63,False
(2017 ST17),2025-03-24,0.065,61104.65,41287279.85,False
(2020 UC),2025-03-24,0.018,78526.39,71877560.6,False
(2021 TO),2025-03-24,0.084,32499.39,67106818.33,False
(2022 QU7),2025-03-24,0.063,60809.94,66429638.47,False
(2023 HW2),2025-03-24,0.047,86497.13,69139169.3,False
(2023 SN11),2025-03-24,0.104,86663.82,32288129.34,False
(2024 BA5),2025-03-24,0.037,27446.21,37274445.99,False
(2024 RD7),2025-03-24,0.163,97719.35,52544012.61,False
(2025 ED2),2025-03-24,0.411,41478.93,27227180.74,False
(2025 FS),2025-03-24,0.038,49146.26,1168910.68,False
(2025 FQ2),2025-03-24,0.017,24715.77,2720913.71,False
(2025 FX2),2025-03-24,0.02,90291.6,274009.28,False
(2025 FK3),2025-03-24,0.009,73971.92,122133.53,False
(2025 FZ6),2025-03-24,0.013,76167.6,350630.93,False
(2025 FK14),2025-03-24,0.007,30487.26,337101.33,False
152754 (1999 GS6),2025-03-25,0.82,40968.05,18287995.58,True
443837 (2000 TJ1),2025-03-25,0.682,84233.98,56617904.05,False
(2009 WW7),2025-03-25,0.01,26170.13,50451719.21,False
(2013 UM9),2025-03-25,0.072,27699.98,66654931.75,False
(2016 BC14),2025-03-25,0.378,67725.39,66986103.11,True
(2019 AX5),2025-03-25,0.038,23460.26,53740640.57,False
(2019 GM4),2025-03-25,0.114,67897.35,53340787.35,False
(2019 SP2),2025-03-25,0.093,29496.74,12472641.52,False
(2020 JR3),2025-03-25,0.094,24347.17,57855321.31,False
(2021 DO1),2025-03-25,0.052,55620.9,47232216.97,False
(2022 CO3),2025-03-25,0.043,17538.54,56190406.28,False
(2022 ER6),2025-03-25,0.161,35809.03,14746789.76,False
(2022 GU1),2025-03-25,0.085,84567.75,61434621.27,False
(2023 JL1),2025-03-25,0.021,20074.2,36811278.73,False
(2023 RF4),2025-03-25,0.053,45809.94,52796477.25,False
(2023 XX12),2025-03-25,0.066,30220.03,34874273.83,False
(2024 DM),2025-03-25,0.06,40801.31,58208201.11,False
(2024 LG5),2025-03-25,0.028,28263.13,53788076.53,False
(2025 FT),2025-03-25,0.022,32373.35,1951844.43,False
(2025 FK2),2025-03-25,0.025,12632.14,4533534.25,False
(2025 FN2),2025-03-25,0.042,42445.23,3678553.47,False
(2025 FP11),2025-03-25,0.034,31048.84,5418819.38,False
(2025 FD15),2025-03-25,0.018,37880.8,3280114.09,False
(2025 FU16),2025-03-25,0.09,21622.78,25024043.93,False
(2025 FH25),2025-03-25,0.011,34950.04,248077.3,False
(2014 TN17),2025-03-26,0.298,77281.75,5092311.17,True
(2016 GM135),2025-03-26,0.204,87093.69,60229846.34,False
(2019 RK),2025-03-26,0.053,17450.83,37238134.07,False
(2020 GC1),2025-03-26,0.053,54897.87,30402116.49,False
(2022 ER1),2025-03-26,0.256,63224.64,70149005.89,False
(2022 UG2),2025-03-26,0.022,32140.9,34770471.89,False
(2025 DW5),2025-03-26,0.07,20297.5,6329845.23,False
(2025 FD2),2025-03-26,0.019,32195.24,2108351.91,False
(2025 FR2),2025-03-26,0.027,37920.03,2715715.99,False
(2025 FT2),2025-03-26,0.129,52194.9,19699750.06,False
(2025 FS5),2025-03-26,0.087,75991.35,7374512.36,False
(2025 FH10),2025-03-26,0.064,15299.42,19635134.24,False
(2025 FX11),2025-03-26,0.069,62516.98,13388086.27,False
(2025 FY11),2025-03-26,0.01,14612.08,498512.28,False
(2025 FH14),2025-03-26,0.113,40850.94,17878504.3,False
(2025 FZ14),2025-03-26,0.034,41009.04,1214087.95,False
(2025 FZ15),2025-03-26,0.009,45655.16,165831.65,False
(2025 FE18),2025-03-26,0.008,64469.64,361783.51,False
(2025 FD20),2025-03-26,0.042,66158.9,2096840.33,False
(2025 GC),2025-03-26,0.018,21363.87,1860168.97,False
(2007 EJ88),2025-03-27,0.113,93064.51,7264722.26,False
(2016 ED157),2025-03-27,0.069,8998.18,17445302.67,False
(2019 GN20),2025-03-27,0.03,75410.91,31416957.3,False
(2021 GF5),2025-03-27,0.132,50362.0,57326661.24,False
(2021 WN2),2025-03-27,0.027,31514.34,36970871.56,False
(2022 FK1),2025-03-27,0.03,69396.46,53222611.78,False
(2024 GE3),2025-03-27,0.036,17924.73,24824602.33,False
(2025 DV22),2025-03-27,0.099,43997.86,6335912.87,False
(2025 FC4),2025-03-27,0.041,40999.22,4305240.63,False
(2025 FO6),2025-03-27,0.019,45096.88,808463.51,False
(2025 FA7),2025-03-27,0.032,71987.43,1964229.4,False
(2025 FT12),2025-03-27,0.063,31656.96,2862482.91,False
(2025 FO18),2025-03-27,0.043,67229.21,3927773.22,False
(2025 GZ),2025-03-27,0.12,61945.45,9484569.63,False
(2010 KC),2025-03-28,0.087,99689.09,51438746.04,False
(2016 GW221),2025-03-28,0.066,28135.25,11283824.75,False
(2020 PP3),2025-03-28,0.059,31722.24,72737376.93,False
(2020 TL3),2025-03-28,0.038,46412.03,53680563.18,False
(2023 OE5),2025-03-28,0.032,10856.72,17917415.71,False
(2023 RA4),2025-03-28,0.069,48265.66,57028828.09,False
(2023 XW1),2025-03-28,0.019,33738.49,25577834.38,False
(2023 XW5),2025-03-28,0.011,46931.02,44039481.8,False
(2024 FN1),2025-03-28,0.036,44726.29,34954912.1,False
(2025 CG4),2025-03-28,0.185,10576.61,26315898.72,False
(2025 DU3),2025-03-28,0.2,48118.69,19601011.3,False
(2025 FG6),2025-03-28,0.011,21651.19,1131873.75,False
(2025 FM6),2025-03-28,0.078,49655.22,6363853.51,False
(2025 FS7),2025-03-28,0.031,21717.63,6123854.33,False
(2025 FY7),2025-03-28,0.028,26326.34,399421.96,False
(2025 FB8),2025-03-28,0.012,18760.62,118661.2,False
(2025 FQ11),2025-03-28,0.091,64930.95,12523977.24,False
(2025 FV12),2025-03-28,0.006,39134.27,101643.33,False
(2025 FR17),2025-03-28,0.032,41240.86,1855416.78,False
(2025 FU18),2025-03-28,0.052,22410.88,23843505.06,False
(2025 FP20),2025-03-28,0.049,65429.55,3058445.74,False
(2020 QP6),2025-03-29,0.429,36111.06,18198384.81,False
(2021 HA),2025-03-29,0.046,72854.19,70353054.0,False
(2024 RW25),2025-03-29,0.045,27450.52,72467203.77,False
(2024 TO2),2025-03-29,0.038,53423.2,29296720.02,False
(2024 TN5),2025-03-29,0.015,23636.96,34337479.28,False
(2025 DY24),2025-03-29,0.097,27886.42,24932876.99,False
(2025 FZ1),2025-03-29,0.025,34023.12,2465112.01,False
(2025 FP2),2025-03-29,0.034,22298.59,20890506.76,False
(2025 FC22),2025-03-29,0.021,73689.3,400580.65,False
791983 (2020 QP6),2025-03-29,0.429,36111.07,18198380.53,False
462238 (2008 CN1),2025-03-20,0.439,66079.87,49188925.87,True
(2019 FN2),2025-03-20,0.108,51886.69,55448221.33,False
(2020 FM),2025-03-20,0.09,40368.06,44904232.42,False
(2021 FM),2025-03-20,0.066,49329.71,12660924.12,False
(2021 LR3),2025-03-20,0.08,21662.52,66177846.04,False
(2025 DD8),2025-03-20,0.275,69060.32,26475827.1,False
(2025 EU),2025-03-20,0.043,22941.64,10855946.2,False
(2025 FA),2025-03-20,0.19,52054.15,8131544.44,False
(2025 FF),2025-03-20,0.028,22631.73,3945789.93,False
(2025 FG),2025-03-20,0.02,19790.38,2780183.21,False
(2025 FL),2025-03-20,0.034,32294.86,462186.67,False
(2025 FS2),2025-03-20,0.014,47008.44,411301.14,False
(2025 FD6),2025-03-20,0.047,47478.53,21586592.95,False
(2025 FR7),2025-03-20,0.057,62244.72,6748550.52,False
(2025 FU9),2025-03-20,0.026,29371.87,619672.72,False
(2025 FM10),2025-03-20,0.038,56651.22,1808443.26,False
138258 (2000 GD2),2025-03-21,0.951,100303.52,64256255.85,False
(2017 UE),2025-03-21,0.025,20238.78,37440397.84,False
(2018 RR),2025-03-21,0.018,34077.29,15796534.91,False
(2021 FH1),2025-03-21,0.052,49825.99,1489340.23,False
(2024 GT3),2025-03-21,0.076,30038.4,43203072.77,False
(2025 EY),2025-03-21,0.054,20008.22,14614057.99,False
(2025 FE),2025-03-21,0.068,54056.93,3023064.03,False
(2025 FJ),2025-03-21,0.015,39491.2,934006.07,False
(2025 FK),2025-03-21,0.057,43081.76,7586228.88,False
(2025 FA2),2025-03-21,0.024,35319.13,2145823.99,False
(2025 FN7),2025-03-21,0.004,29061.08,81966.14,False
(2025 FU11),2025-03-21,0.05,36437.92,3668307.55,False
(2025 HB3),2025-03-21,0.09,25279.18,11031713.55,False
(1999 RA32),2025-03-22,0.313,22213.39,13740421.45,False
(2021 PS2),2025-03-22,0.594,41351.35,10126125.35,True
618350 (2021 PS2),2025-03-22,0.6,41351.19,10126359.08,True
(2023 CJ1),2025-03-22,0.047,49358.34,47273216.89,False
(2024 FE1),2025-03-22,0.035,18063.2,20476347.69,False
(2024 SH1),2025-03-22,0.025,9109.47,20644386.49,False
(2024 SY1),2025-03-22,0.037,43506.67,62576445.23,False
(2024 TA1),2025-03-22,0.079,49450.44,56222786.52,False
(2025 FZ),2025-03-22,0.019,25757.78,1268709.86,False
(2025 FB2),2025-03-22,0.029,47372.28,3120745.62,False
(2025 FX6),2025-03-22,0.008,75017.49,161563.69,False
(2025 FZ7),2025-03-22,0.021,36878.54,1397971.24,False
(2025 FM15),2025-03-22,0.03,7879.61,9920965.12,False
(2025 FN18),2025-03-22,0.063,43920.76,8169715.14,False
(2025 FZ21),2025-03-22,0.184,92555.2,14622493.62,False
(1994 GL),2025-03-23,0.047,79814.35,52987376.37,False
(2007 EE26),2025-03-23,0.036,69076.23,72221520.49,False
(2011 GP44),2025-03-23,0.078,55128.86,25052654.06,False
(2013 FY7),2025-03-23,0.187,34169.33,73098359.58,False
(2014 HL123),2025-03-23,0.188,24927.0,27338980.7,False
(2014 TJ33),2025-03-23,0.141,66323.3,32662928.15,False
(2019 HM3),2025-03-23,0.024,47176.48,39363374.81,False
(2021 FP),2025-03-23,0.161,79091.75,26854911.35,False
(2022 GS3),2025-03-23,0.084,45860.53,22884919.99,False
(2022 OC3),2025-03-23,0.013,10744.56,16677411.59,False
(2023 VO6),2025-03-23,0.014,28931.86,25024387.65,False
(2024 FB),2025-03-23,0.041,83486.47,70241974.61,False
(2025 CT2),2025-03-23,0.18,43954.55,27236782.95,False
(2025 DA15),2025-03-23,0.061,27928.82,6482838.55,False
(2025 EL4),2025-03-23,0.372,63724.95,12054571.59,False
(2025 FY1),2025-03-23,0.026,51562.74,675099.16,False
(2025 FC2),2025-03-23,0.012,48307.23,252897.14,False
(2025 FY6),2025-03-23,0.004,84335.73,21944.26,False
(2025 FP12),2025-03-23,0.054,22373.72,8345756.35,False
(2025 FQ12),2025-03-23,0.01,41752.04,490743.77,False
(2025 FL18),2025-03-23,0.053,28402.78,6662985.28,False
(2025 HT6),2025-03-23,0.124,23023.58,8745497.94,False
325102 (2008 EY5),2025-03-16,0.55,108637.24,69739452.49,False
(2013 EG68),2025-03-16,0.062,67243.29,22143040.95,False
(2016 QE44),2025-03-16,0.29,65594.74,28319636.15,False
(2018 GJ2),2025-03-16,0.417,44018.04,23280684.0,False
(2020 UF2),2025-03-16,0.264,53793.07,27889193.41,True
(2021 RU7),2025-03-16,0.12,42801.87,22378852.69,False
(2022 QF7),2025-03-16,0.231,71284.95,74763912.85,False
(2024 DQ),2025-03-16,0.063,27998.14,30238534.24,False
(2024 TT5),2025-03-16,0.07,60256.35,44033322.68,False
(2024 XD11),2025-03-16,0.014,5073.28,20046190.61,False
(2025 EC1),2025-03-16,0.032,23384.46,3283080.42,False
(2025 FE2),2025-03-16,0.056,37439.12,9153082.46,False
(2025 FJ2),2025-03-16,0.032,38978.37,11226455.51,False
(2025 FR12),2025-03-16,0.132,74103.58,7945735.57,False
(2010 XA11),2025-03-17,0.036,58604.08,26025592.88,False
(2015 FN35),2025-03-17,0.107,71316.58,41798940.08,False
(2018 TD2),2025-03-17,0.03,74534.34,73826392.17,False
(2020 AB2),2025-03-17,0.024,24830.02,48738059.71,False
(2022 DX3),2025-03-17,0.05,54330.32,53070093.94,False
(2023 EF),2025-03-17,0.035,15672.87,19128895.32,False
(2024 XA8),2025-03-17,0.154,32021.89,14996869.89,False
(2025 FN),2025-03-17,0.018,47732.26,2199377.46,False
(2025 FL2),2025-03-17,0.053,27365.65,11209627.46,False
141078 (2001 XQ30),2025-03-18,1.082,24099.68,29107278.26,False
303450 (2005 BY2),2025-03-18,0.472,26100.84,25586138.0,True
(2011 CK50),2025-03-18,0.089,42923.85,14658609.24,False
(2017 RY15),2025-03-18,0.17,40124.73,17133778.94,False
(2020 TL2),2025-03-18,0.075,53450.16,46406320.15,False
(2020 TS4),2025-03-18,0.016,24591.42,56647272.85,False
(2021 AA5),2025-03-18,0.041,29997.53,69827853.12,False
(2022 UR1),2025-03-18,0.092,62434.81,36971497.79,False
(2023 BJ5),2025-03-18,0.013,18074.51,72476693.9,False
